x,m
-3.856280691921711,b
-2.988498853519559,b
2.9442555401474237,b
0.32820763252675533,b
1.8313355278223753,b
3.0017104893922806,b
2.340863363817334,b
-1.1922871097922325,b
1.1717299986630678,b
3.7433777134865522,b
0.8576790597289801,b
-0.7667220067232847,b
-0.942291047424078,b
-1.372137626633048,b
-2.4683989696204662,b
1.779861330986023,b
2.0590730533003807,b
1.9194748289883137,b
2.013572543859482,b
2.0319022461771965,b
-1.7300032880157232,b
0.6888295337557793,b
3.9951015301048756,b
2.2335304860025644,b
3.2437493335455656,b
-2.0686276759952307,b
-0.763459337875247,b
-2.1333654932677746,b
2.208006452769041,b
1.3703496754169464,b
0.13410862907767296,b
-0.9593780320137739,b
-2.2281267382204533,b
2.500567000359297,b
3.25784826092422,b
-0.6601590700447559,b
0.023521052673459053,b
1.9923271872103214,b
2.5128530859947205,b
1.5160967502743006,b
3.9719242118299007,b
2.2025885842740536,b
1.9759393781423569,b
-3.167111810296774,b
2.0481126755476,b
2.871511034667492,b
3.9626320153474808,b
1.7733926847577095,b
-0.12569712288677692,b
-0.2351441029459238,b
-0.48340924084186554,b
-1.9248906467109919,b
-2.336553255096078,b
-0.7472234107553959,b
2.6957923527806997,b
-0.3612173516303301,b
0.7186979427933693,b
0.5001370944082737,b
-0.7038159053772688,b
-1.7286132350564003,b
0.12035243213176727,b
-1.2718590591102839,b
-1.3924348205327988,b
1.866094172000885,b
-2.0600891690701246,b
3.192542940378189,b
-3.20091182179749,b
2.236577235162258,b
-2.7490784768015146,b
1.4800525084137917,b
-2.3534187953919172,b
0.8941402342170477,b
-2.4053818117827177,b
2.8213891685009003,b
-0.6416784096509218,b
0.6208596266806126,b
1.6401205081492662,b
0.3804587125778198,b
-1.0853263195604086,b
-0.6326751187443733,b
-0.89655279740691185,b
-1.0190846659243107,b
-1.2558318357914686,b
-0.3643006756901741,b
2.085729906335473,b
-0.4566908124834299,b
0.7799607831984758,b
-1.3005168214440346,b
-2.756885629147291,b
-1.8503026627004147,b
-2.9831171203404665,b
-3.5168407671153545,b
-1.7530903927981853,b
0.7299324292689562,b
2.3839083649218082,b
-2.1809186544269323,b
0.8492924086749554,b
3.0096569433808327,b
0.8491481281816959,b
2.8784815054386854,b
-3.180228879675269,b
1.5828555710613728,b
-1.8815099596977234,b
-1.4859586879611015,b
0.7160578351467848,b
3.9444249719381332,b
3.7199518885463476,b
1.0423895325511694,b
-1.833591440692544,b
3.765754785388708,b
1.2997934501618147,b
-0.5294426567852497,b
-1.789354544132948,b
-3.434150679036975,b
0.9566165916621685,b
1.9267906956374645,b
3.000232107937336,b
3.5910596381872892,b
-0.7105756085366011,b
-2.6576666478067636,b
-2.783172931522131,b
2.840677335858345,b
3.4271686747670174,b
-2.922433165833354,b
-2.4843953885138035,b
2.3685072604566813,b
0.036794496700167656,b
-0.8344443310052156,b
-1.8487282618880272,b
-2.445520978420973,b
-0.4866706542670727,b
1.0396975073963404,b
0.4219561964273453,b
-3.529075812548399,b
1.07250795699656,b
-0.18632289208471775,b
3.336312349885702,b
-0.792527137324214,b
2.1474750842899084,b
-3.9160116650164127,b
0.20278465934097767,b
0.08496864140033722,b
-1.4246616885066032,b
0.9499948788434267,b
-0.11930987052619457,b
-0.3808833360671997,b
3.8130438793450594,b
-2.2043392080813646,b
-1.7939037419855595,b
3.152242062613368,b
2.2194248978048563,b
-3.876656783744693,b
1.434951413422823,b
-1.3385885879397392,b
3.1903509702533484,b
2.9958852287381887,b
2.5605897530913353,b
-1.3268768414855003,b
1.9452349860221148,b
-2.854819005355239,b
-1.0139833148568869,b
1.8900515250861645,b
-3.8216262217611074,b
3.1505150962620974,b
2.239035254344344,b
0.9139029737561941,b
-2.513362156227231,b
-2.7881343849003315,b
0.06787353567779064,b
2.7639717385172844,b
-2.651956284418702,b
-0.6424464676529169,b
-2.0023956913501024,b
-2.522416355088353,b
-2.474061708897352,b
-1.6702722497284412,b
2.014428559690714,b
3.9996951669454575,b
2.071561187505722,b
1.2246504873037338,b
-0.4432461876422167,b
-0.7992329522967339,b
0.12795807793736458,b
2.3706896379590034,b
-0.731249650940299,b
-2.119926266372204,b
-2.191735876724124,b
-0.8795311115682125,b
-2.9707781840115786,b
-2.874719873070717,b
-1.1698634512722492,b
-2.4658870846033096,b
2.3312876988202333,b
-1.007264155894518,b
0.8722073175013065,b
1.0698003806173801,b
-0.10782053135335445,b
1.9053023345768452,b
2.3415903095155954,b
-0.045056961476802826,b
2.1974437683820724,b
-3.5247978307306767,b
0.4643416963517666,b
1.788616033270955,b
-3.2132180128246546,b
1.7045309841632843,b
0.9554159473627806,b
1.5601551122963428,b
-3.8629117645323277,b
-3.064900541678071,b
2.3953615464270115,b
1.4764095600694418,b
-2.280174942687154,b
-2.0301402416080236,b
-2.4215087834745646,b
-0.5547126941382885,b
-3.996905032545328,b
3.4807534273713827,b
3.580097835510969,b
0.5859308056533337,b
0.9405041337013245,b
-1.3031238541007042,b
0.8444712124764919,b
-3.4265392404049635,b
0.3994975108653307,b
2.1330920197069645,b
-1.9897774774581194,b
2.3520545810461044,b
2.4502594210207462,b
-2.382380183786154,b
1.1298214048147202,b
2.4942450914531946,b
3.7199335657060146,b
3.6823262609541416,b
-1.6498252283781767,b
1.333003707230091,b
2.210201919078827,b
1.2999284025281668,b
2.9259730093181133,b
-3.7912166751921177,b
-0.9500296842306852,b
1.8850102219730616,b
-1.5025569405406713,b
1.0108797196298838,b
-3.547213362529874,b
-3.320900645107031,b
2.0573743879795074,b
1.7034746278077364,b
2.787821624428034,b
2.029389936476946,b
2.1525124479085207,b
2.1826822869479656,b
1.5882814936339855,b
-3.5777565371245146,b
-2.4656510166823864,b
-2.1659355461597443,b
0.23475601337850094,b
-2.9438849054276943,b
-3.5907095447182655,b
-3.616071106866002,b
-0.3986663445830345,b
2.7636803295463324,b
-1.443467102944851,b
-0.5551653020083904,b
-0.497196976095438,b
-0.4239477775990963,b
0.2955210283398628,b
0.08214544132351875,b
-1.3569955322891474,b
0.9654277041554451,b
-0.9298754595220089,b
1.0278243254870176,b
-0.9474087618291378,b
1.127139799296856,b
-0.1929196361452341,b
3.0697599444538355,b
1.6966423336416483,b
2.6020093336701393,b
3.789043443277478,b
-0.2544463537633419,b
-1.5846138931810856,b
-0.6722273640334606,b
-2.8077523447573185,b
2.075426958501339,b
-0.6793471891433001,b
3.5390188712626696,b
-1.239466603845358,b
2.2789616845548153,b
-1.132920129224658,b
-0.8510230947285891,b
-2.9503930676728487,b
2.7618805076926947,b
-3.9452277198433876,b
1.3052639663219452,b
3.6030098870396614,b
2.8438027929514647,b
-3.0775408782064915,b
3.529451323673129,b
2.8659687507897615,b
-0.9688632506877184,b
0.9944940153509378,b
2.3798122834414244,b
3.7415591087192297,b
2.5452334508299828,b
-3.7908328510820866,b
0.5287969578057528,b
-0.8452881500124931,b
1.8367114309221506,b
0.9231649097055197,b
2.5282761845737696,b
0.6326275505125523,b
3.1957965791225433,b
1.0093503780663013,b
2.4514006227254868,b
-0.8200948759913445,b
-3.9453652817755938,b
-2.958460297435522,b
-2.6617943830788136,b
0.79917654953897,b
2.8481712825596333,b
1.773524871096015,b
-2.8991929050534964,b
1.8428308349102736,b
0.5454496517777443,b
-2.628703899681568,b
-1.0547527018934488,b
1.5851950664073229,b
2.622369423508644,b
0.028035342693328857,b
3.910379745066166,b
-1.9902304261922836,b
0.6656878348439932,b
-3.79096875526011,b
3.7445643916726112,b
0.25017118640244007,b
-1.1996868047863245,b
1.9351555556058884,b
1.509288415312767,b
-3.2354686837643385,b
-0.2778305448591709,b
0.7110264878720045,b
3.597298752516508,b
2.8647913988679647,b
3.782006084918976,b
-0.6440094709396362,b
-3.4438853319734335,b
2.9823202919214964,b
-1.604541789740324,b
1.634658144786954,b
-2.541064288467169,b
1.1889952197670937,b
-1.1035332027822733,b
-3.5019976757466793,b
3.4599361028522253,b
2.2982410844415426,b
-3.306010888889432,b
0.9578832685947418,b
-2.886180605739355,b
-1.7789307609200478,b
3.707152593880892,b
-1.416804613545537,b
2.5256437957286835,b
-3.154431952163577,b
-3.0275471042841673,b
-0.20639433339238167,b
2.463306602090597,b
-0.7453031316399574,b
3.652754619717598,b
0.2091379351913929,b
-2.8946015890687704,b
-3.8020984902977943,b
-0.27797290682792664,b
2.9264183193445206,b
-3.9893392771482468,b
-1.2297412361949682,b
2.902113303542137,b
-3.202448455616832,b
0.3410590495914221,b
-2.621176354587078,b
3.4942881241440773,b
-1.308007262647152,b
2.3596280198544264,b
-1.5585945043712854,b
1.6483086310327053,b
3.598808391019702,b
3.3114440832287073,b
0.022817468270659447,b
-1.4643445797264576,b
0.634066155180335,b
0.022400792688131332,b
-1.874434806406498,b
-0.15859532169997692,b
-2.0866224095225334,b
1.6862998381257057,b
3.151656908914447,b
-3.9943165611475706,b
1.7865619137883186,b
2.3965076953172684,b
-2.799468766897917,b
0.12324544414877892,b
0.6377033498138189,b
-2.032514575868845,b
-3.6684960145503283,b
1.1341581549495459,b
-2.6017198525369167,b
-2.688662927597761,b
2.1060849130153656,b
-2.4104721695184708,b
2.6849747970700264,b
2.7773571591824293,b
2.1541428305208683,b
0.42339095659554005,b
0.8768832366913557,b
0.09596172720193863,b
-2.344339966773987,b
-1.2069326005876064,b
1.2143685203045607,b
3.2342194486409426,b
-0.21956284530460835,b
-1.8211391102522612,b
2.134163634851575,b
-1.9135590493679047,b
2.9473632965236902,b
-0.5665724147111177,b
-2.6658316925168037,b
-1.5794030968099833,b
1.1534099522978067,b
3.210469525307417,b
-3.408008961006999,b
-3.9605311267077923,b
-2.2231292501091957,b
-0.1936915758997202,b
0.6378193218261003,b
0.7578242924064398,b
-0.6613962836563587,b
2.127736011520028,b
-2.981634618714452,b
0.09015364199876785,b
-0.20428192615509033,b
3.8813169449567795,b
-2.077936412766576,b
3.610470401123166,b
-3.2604573406279087,b
3.3198505081236362,b
1.1632167492061853,b
-1.2634933423250914,b
3.104139408096671,b
-2.2411403860896826,b
-0.2811397332698107,b
3.0863479990512133,b
-1.5761274471879005,b
-3.2638252675533295,b
-0.8378982655704021,b
-0.006984654814004898,b
-1.9929597806185484,b
-1.0363514758646488,b
1.8397344164550304,b
1.6664802953600883,b
1.0519223120063543,b
3.250420242547989,b
1.3158037438988686,b
-3.91737050563097,b
-0.4583086334168911,b
2.830834085121751,b
-2.8705852683633566,b
0.1052622552961111,b
-0.47889111191034317,b
-1.6228955872356892,b
0.6500867605209351,b
0.9026919323951006,b
-3.8086088355630636,b
0.6138160973787308,b
-0.45998429134488106,b
0.15347126312553883,b
-0.6557022761553526,b
-2.291492350399494,b
1.2302811611443758,b
-2.9071093052625656,b
-2.266657792031765,b
3.153888586908579,b
2.501319756731391,b
-3.5177154447883368,b
-1.0953912101686,b
-2.122620912268758,b
-2.610561342909932,b
-1.7840440943837166,b
2.4833298977464437,b
-3.517441349104047,b
0.808092687278986,b
-1.8365029655396938,b
-1.0884654503315687,b
-0.3195393830537796,b
-3.55810222402215,b
-1.2891397923231125,b
-2.2267077304422855,b
0.6901326403021812,b
1.755420345813036,b
0.1176418848335743,b
2.008096667006612,b
-1.6678740084171295,b
-0.7530108969658613,b
-1.1614310033619404,b
2.861748630180955,b
-2.395798794925213,b
2.111475696787238,b
0.16182980313897133,b
-0.2715426944196224,b
2.3037312999367714,b
-2.1797803081572056,b
3.4997998476028442,b
1.1289182715117931,b
2.29442829079926,b
0.38559702038764954,b
-3.1670126002281904,b
-0.9765594322234392,b
-2.334849676117301,b
2.2736451011151075,b
-0.5097301974892616,b
-3.8954528737813234,b
-2.598255932331085,b
-0.32856943644583225,b
2.3794637490063906,b
-0.6574704106897116,b
-2.5464595276862383,b
-1.0599055364727974,b
-3.0289434902369976,b
1.877848694100976,b
-3.936621319502592,b
-2.068553201854229,b
3.3780566323548555,b
3.852509604766965,b
0.880041366443038,b
-1.675840087234974,b
2.245303526520729,b
-1.410825040191412,b
-1.3392363712191582,b
0.15277168340981007,b
-0.03800920955836773,b
0.9373182207345963,b
-2.262092497199774,b
-3.2040770538151264,b
-0.37536284513771534,b
-0.2591940872371197,b
2.773072499781847,b
-0.864717148244381,b
1.67168621532619,b
3.124449046328664,b
0.7780975718051195,b
2.985090145841241,b
3.965808652341366,b
-1.3750089332461357,b
2.7671970203518867,b
3.422599459066987,b
0.4783449564129114,b
2.715596152469516,b
2.263733709231019,b
-1.9012206699699163,b
2.404082903638482,b
2.6084787603467703,b
-3.576153267174959,b
1.0560108181089163,b
-1.7590822279453278,b
-2.6598016005009413,b
0.8101485408842564,b
-0.3349775932729244,b
3.965361140668392,b
2.7378001008182764,b
2.519645383581519,b
1.2035528309643269,b
-3.947852373123169,b
-2.535450739786029,b
-0.007075812667608261,b
-0.15972873382270336,b
0.8481524791568518,b
3.379409682005644,b
1.11542141251266,b
0.9917501099407673,b
-1.6106240507215261,b
-3.7574063669890165,b
1.5377927664667368,b
3.230637399479747,b
-1.1387811861932278,b
-3.3136234506964684,b
3.660546511411667,b
3.2129171546548605,b
-2.028670221567154,b
0.8845743574202061,b
-0.9670170955359936,b
-0.443124245852232,b
-2.585806595161557,b
-1.2746870554983616,b
-1.7530575767159462,b
-3.446752803400159,b
-3.4144651610404253,b
-1.8804617058485746,b
1.0062246825546026,b
2.9076478462666273,b
2.966184737160802,b
-2.6223066318780184,b
-1.0683340150862932,b
2.829662563279271,b
1.3057569731026888,b
-0.1444459818303585,b
-1.9740715771913528,b
-1.3887199498713017,b
2.2916086055338383,b
-3.2633209582418203,b
2.7763584908097982,b
1.6142875254154205,b
-3.8720542956143618,b
-2.5746137592941523,b
-1.040028229355812,b
1.4283342603594065,b
1.9208025988191366,b
-0.028482023626565933,b
1.2526250034570694,b
-0.5280495248734951,b
1.6355091016739607,b
2.398390492424369,b
-2.705040669068694,b
1.5684620887041092,b
-0.16361566819250584,b
-2.1013004928827286,b
-3.3849084358662367,b
-1.6642189137637615,b
1.6648833975195885,b
-3.9242809023708105,b
-0.8995374795049429,b
3.0362402722239494,b
3.7677888944745064,b
1.3587109725922346,b
1.1802723538130522,b
1.06322880089283,b
3.163007093593478,b
-2.0842134673148394,b
-2.9926756862550974,b
-0.6298663914203644,b
-0.49875916726887226,b
2.2945151291787624,b
-1.460705954581499,b
-3.7126783039420843,b
-0.40051454305648804,b
-3.2549840193241835,b
-0.6968700680881739,b
1.5353337675333023,b
-2.6454528104513884,b
-1.2390425950288773,b
1.270549288019538,b
-0.7573035769164562,b
2.6322004348039627,b
0.0075530484318733215,b
3.5838038716465235,b
1.6848176550120115,b
-3.175472853705287,b
-1.487258579581976,b
-3.5381178185343742,b
-0.2925177812576294,b
-0.7789597492665052,b
3.48990610614419,b
2.8336053732782602,b
-0.2848024033010006,b
-0.6229856256395578,b
-3.4876649491488934,b
-1.7179096527397633,b
-3.2863116711378098,b
3.4107628744095564,b
2.046929331496358,b
-3.181746184825897,b
-1.2102273982018232,b
2.663755176588893,b
3.6115568205714226,b
1.9980428609997034,b
3.4689000882208347,b
-1.4007093906402588,b
-0.1990477479994297,b
3.642726480960846,b
7.100403308868408e-6,b
-1.2055791858583689,b
0.43293317407369614,b
0.7705630920827389,b
-3.7280080262571573,b
-0.9745910223573446,b
1.0565445758402348,b
3.685464568436146,b
2.731448320671916,b
2.9090342484414577,b
2.170132476836443,b
2.4761033169925213,b
-2.9086603466421366,b
3.4637474231421947,b
0.24772442691028118,b
0.7944600861519575,b
2.5217383671551943,b
0.03983110375702381,b
-1.8964243084192276,b
2.242432711645961,b
-2.5272175204008818,b
-3.68999270349741,b
0.17113729566335678,b
-3.8555535096675158,b
-1.1641456466168165,b
-1.5742457043379545,b
1.808629423379898,b
-2.596679052338004,b
-2.104678951203823,b
-2.1524166520684958,b
2.996430180966854,b
2.5644707400351763,b
3.893575496971607,b
3.064303819090128,b
-2.6673419922590256,b
-1.4066919218748808,b
-2.045441335067153,b
-0.2647505607455969,b
1.3790831565856934,b
1.9459261242300272,b
-1.9587985519319773,b
-1.1809807606041431,b
0.88371860422194,b
-2.8266689125448465,b
1.9142860546708107,b
-2.1182874739170074,b
3.507796097546816,b
0.26151933148503304,b
-1.8604908920824528,b
2.6954800337553024,b
3.3492830973118544,b
-2.9964353665709496,b
2.114826148375869,b
-0.6992135122418404,b
3.6836743019521236,b
-2.7040729988366365,b
-3.5095420572906733,b
1.7339268829673529,b
0.9900001045316458,b
-3.083636837080121,b
3.4700813181698322,b
-2.8139788303524256,b
-2.137622559443116,b
3.7291332222521305,b
1.544400880113244,b
-3.501539373770356,b
-0.943546574562788,b
-1.0389765948057175,b
1.1172910053282976,b
-1.594333915039897,b
1.5781324058771133,b
-2.4533560685813427,b
-2.2581225018948317,b
0.10301495343446732,b
-2.070353114977479,b
0.16420379281044006,b
2.2017790395766497,b
-0.5615576636046171,b
-1.9998762607574463,b
1.24067248031497,b
2.3585381638258696,b
-3.8475596737116575,b
-0.6851156856864691,b
-1.5211271028965712,b
-3.968724738806486,b
2.537402993068099,b
2.3455671053379774,b
-0.5732091441750526,b
0.7961986344307661,b
-1.8577315006405115,b
3.5695740040391684,b
1.235760373994708,b
-2.626149497926235,b
-0.898513799533248,b
-0.6876984927803278,b
3.8339600693434477,b
-2.8855321891605854,b
3.0931815318763256,b
3.020052647218108,b
-2.893587313592434,b
0.9451017156243324,b
2.6930103432387114,b
0.6231220830231905,b
0.02398090809583664,b
-2.2972871623933315,b
1.609787479043007,b
-0.12433795258402824,b
2.584339253604412,b
1.369668435305357,b
-2.637645462527871,b
0.8584464397281408,b
-1.2524659968912601,b
0.423819363117218,b
0.4155743457376957,b
2.8073605559766293,b
-2.3755577839910984,b
-1.5482176393270493,b
1.853320786729455,b
-2.609951589256525,b
-1.9703002031892538,b
-0.13649350963532925,b
-3.301089944317937,b
-0.9475308023393154,b
3.394827349111438,b
1.4451173674315214,b
0.7738110683858395,b
-1.4044232778251171,b
0.44390800036489964,b
-1.5135118030011654,b
0.5610782839357853,b
-1.6347835324704647,b
-2.8810457214713097,b
0.6698503568768501,b
0.7326029278337955,b
-0.765966733917594,b
-3.4507735148072243,b
1.515654044225812,b
-1.475132891908288,b
-0.604847626760602,b
-1.9699489697813988,b
3.51463520526886,b
-3.6741992440074682,b
1.1218022163957357,b
0.006914954632520676,b
3.342032101005316,b
-2.9224271029233932,b
-0.8248485438525677,b
0.051400234922766685,b
3.3658833168447018,b
-2.031755194067955,b
1.1290636882185936,b
-0.9674883186817169,b
-0.8763747103512287,b
-3.282525721937418,b
0.5329613201320171,b
3.9149489384144545,b
2.9847141560167074,b
-2.9956560358405113,b
-0.8351456373929977,b
-0.7008297722786665,b
3.700714960694313,b
-1.1991551890969276,b
1.3201649393886328,b
1.362107651308179,b
-3.243134504184127,b
0.08461786434054375,b
3.171124439686537,b
-3.0218354985117912,b
2.411551421508193,b
3.9674902837723494,b
1.9701622277498245,b
0.9283919800072908,b
1.6632003709673882,b
3.9533975049853325,b
-1.5589975249022245,b
-1.54363058693707,b
2.401934165507555,b
